Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2025-03-21,14:33:57.648060,1742564037.64806,s,281.026411,s,20820,
2025-03-21,14:33:57.919346,1742564037.919346,s,281.297697,s,20839,
2025-03-21,14:33:58.148970,1742564038.14897,s,281.527321,s,20845,
2025-03-21,14:33:58.420355,1742564038.420355,s,281.798706,s,20841,
2025-03-21,14:33:58.649798,1742564038.649798,s,282.028149,s,20846,
2025-03-21,14:33:58.921301,1742564038.921301,s,282.299652,s,20843,
2025-03-21,14:33:59.150624,1742564039.150624,s,282.528975,s,20864,
2025-03-21,14:33:59.422396,1742564039.422396,s,282.800747,s,20851,
2025-03-21,14:33:59.651509,1742564039.651509,s,283.02986,s,20855,
2025-03-21,14:33:59.923402,1742564039.923402,s,283.301753,s,20863,
2025-03-21,14:34:00.152489,1742564040.152489,s,283.53084,s,20869,
2025-03-21,14:34:00.424321,1742564040.424321,s,283.802672,s,20872,
2025-03-21,14:34:00.653454,1742564040.653454,s,284.031805,s,20883,
2025-03-21,14:34:00.925209,1742564040.925209,s,284.30356,s,20882,
2025-03-21,14:34:01.154433,1742564041.154433,s,284.532784,s,20891,
2025-03-21,14:34:01.426127,1742564041.426127,s,284.804478,s,20902,
2025-03-21,14:34:01.655252,1742564041.655252,s,285.033603,s,20895,
2025-03-21,14:34:01.927154,1742564041.927154,s,285.305505,s,20900,
2025-03-21,14:34:02.156187,1742564042.156187,s,285.534538,s,20904,
2025-03-21,14:34:02.428061,1742564042.428061,s,285.806412,s,20914,
2025-03-21,14:34:02.657098,1742564042.657098,s,286.035449,s,20937,
2025-03-21,14:34:02.928659,1742564042.928659,s,286.30701,s,20925,
2025-03-21,14:34:03.157999,1742564043.157999,s,286.53635,s,20922,
2025-03-21,14:34:03.429797,1742564043.429797,s,286.808148,s,20931,
2025-03-21,14:34:03.658988,1742564043.658988,s,287.037339,s,20954,
2025-03-21,14:34:03.930559,1742564043.930559,s,287.30891,s,20941,
2025-03-21,14:34:04.159858,1742564044.159858,s,287.538209,s,20942,
2025-03-21,14:34:04.431504,1742564044.431504,s,287.809855,s,20948,
2025-03-21,14:34:04.660815,1742564044.660815,s,288.039166,s,20963,
2025-03-21,14:34:04.932463,1742564044.932463,s,288.310814,s,20976,
2025-03-21,14:34:05.161835,1742564045.161835,s,288.540186,s,20969,
2025-03-21,14:34:05.433472,1742564045.433472,s,288.811823,s,20972,
2025-03-21,14:34:05.662629,1742564045.662629,s,289.04098,s,20978,
2025-03-21,14:34:05.934341,1742564045.934341,s,289.312692,s,20992,
2025-03-21,14:34:06.163412,1742564046.163412,s,289.541763,s,21005,
2025-03-21,14:34:06.435224,1742564046.435224,s,289.813575,s,20992,
2025-03-21,14:34:06.664309,1742564046.664309,s,290.04266,s,21003,
2025-03-21,14:34:06.935987,1742564046.935987,s,290.314338,s,21005,
2025-03-21,14:34:07.165387,1742564047.165387,s,290.543738,s,21010,
2025-03-21,14:34:07.436738,1742564047.436738,s,290.815089,s,21028,
2025-03-21,14:34:07.666401,1742564047.666401,s,291.044752,s,21019,
2025-03-21,14:34:07.937855,1742564047.937855,s,291.316206,s,21013,
2025-03-21,14:34:08.167314,1742564048.167314,s,291.545665,s,21032,
2025-03-21,14:34:08.438730,1742564048.43873,s,291.817081,s,21048,
2025-03-21,14:34:08.668306,1742564048.668306,s,292.046657,s,21044,
2025-03-21,14:34:08.939582,1742564048.939582,s,292.317933,s,21042,
2025-03-21,14:34:09.169244,1742564049.169244,s,292.547595,s,21050,
2025-03-21,14:34:09.440604,1742564049.440604,s,292.818955,s,21054,
2025-03-21,14:34:09.670118,1742564049.670118,s,293.048469,s,21068,
2025-03-21,14:34:09.941438,1742564049.941438,s,293.319789,s,21075,
2025-03-21,14:34:10.170887,1742564050.170887,s,293.549238,s,21078,
2025-03-21,14:34:10.442448,1742564050.442448,s,293.820799,s,21078,
2025-03-21,14:34:10.671649,1742564050.671649,s,294.05,s,21086,
2025-03-21,14:34:10.943536,1742564050.943536,s,294.321887,s,21101,
2025-03-21,14:34:11.172551,1742564051.172551,s,294.550902,s,21103,
2025-03-21,14:34:11.444554,1742564051.444554,s,294.822905,s,21106,
2025-03-21,14:34:11.673406,1742564051.673406,s,295.051757,s,21108,
2025-03-21,14:34:11.945593,1742564051.945593,s,295.323944,s,21117,
2025-03-21,14:34:12.174381,1742564052.174381,s,295.552732,s,21117,
2025-03-21,14:34:12.446788,1742564052.446788,s,295.825139,s,21117,
2025-03-21,14:34:12.675341,1742564052.675341,s,296.053692,s,21129,
2025-03-21,14:34:12.947610,1742564052.94761,s,296.325961,s,21135,
2025-03-21,14:34:13.176294,1742564053.176294,s,296.554645,s,21142,
2025-03-21,14:34:13.448544,1742564053.448544,s,296.826895,s,21140,
2025-03-21,14:34:13.677868,1742564053.677868,s,297.056219,s,21141,
2025-03-21,14:34:13.949339,1742564053.949339,s,297.32769,s,21151,
2025-03-21,14:34:14.178918,1742564054.178918,s,297.557269,s,21149,
2025-03-21,14:34:14.450247,1742564054.450247,s,297.828598,s,21154,
2025-03-21,14:34:14.679948,1742564054.679948,s,298.058299,s,21158,
2025-03-21,14:34:14.951071,1742564054.951071,s,298.329422,s,21164,
2025-03-21,14:34:15.180953,1742564055.180953,s,298.559304,s,21174,
2025-03-21,14:34:15.452048,1742564055.452048,s,298.830399,s,21175,
2025-03-21,14:34:15.682025,1742564055.682025,s,299.060376,s,21173,
2025-03-21,14:34:15.952994,1742564055.952994,s,299.331345,s,21184,
2025-03-21,14:34:16.183172,1742564056.183172,s,299.561523,s,21184,
2025-03-21,14:34:16.453990,1742564056.45399,s,299.832341,s,21191,
2025-03-21,14:34:16.684163,1742564056.684163,s,300.062514,s,21198,
2025-03-21,14:34:16.955042,1742564056.955042,s,300.333393,s,21207,
2025-03-21,14:34:17.185204,1742564057.185204,s,300.563555,s,21211,
2025-03-21,14:34:17.456117,1742564057.456117,s,300.834468,s,21214,
2025-03-21,14:34:17.686337,1742564057.686337,s,301.064688,s,21223,
2025-03-21,14:34:17.957057,1742564057.957057,s,301.335408,s,21226,
2025-03-21,14:34:18.187254,1742564058.187254,s,301.565605,s,21233,
2025-03-21,14:34:18.458036,1742564058.458036,s,301.836387,s,21233,
2025-03-21,14:34:18.688292,1742564058.688292,s,302.066643,s,21241,
2025-03-21,14:34:18.959072,1742564058.959072,s,302.337423,s,21241,
2025-03-21,14:34:19.189306,1742564059.189306,s,302.567657,s,21243,
2025-03-21,14:34:19.460167,1742564059.460167,s,302.838518,s,21246,
2025-03-21,14:34:19.690325,1742564059.690325,s,303.068676,s,21253,
2025-03-21,14:34:19.961179,1742564059.961179,s,303.33953,s,21262,
2025-03-21,14:34:20.191362,1742564060.191362,s,303.569713,s,21270,
2025-03-21,14:34:20.462233,1742564060.462233,s,303.840584,s,21272,
2025-03-21,14:34:20.692479,1742564060.692479,s,304.07083,s,21276,
2025-03-21,14:34:20.963204,1742564060.963204,s,304.341555,s,21283,
2025-03-21,14:34:21.193318,1742564061.193318,s,304.571669,s,21294,
2025-03-21,14:34:21.463914,1742564061.463914,s,304.842265,s,21285,
2025-03-21,14:34:21.694309,1742564061.694309,s,305.07266,s,21285,
2025-03-21,14:34:21.964738,1742564061.964738,s,305.343089,s,21300,
2025-03-21,14:34:22.195212,1742564062.195212,s,305.573563,s,21294,
2025-03-21,14:34:22.465598,1742564062.465598,s,305.843949,s,21302,
2025-03-21,14:34:22.696191,1742564062.696191,s,306.074542,s,21309,
2025-03-21,14:34:22.966389,1742564062.966389,s,306.34474,s,21322,
2025-03-21,14:34:23.197047,1742564063.197047,s,306.575398,s,21319,
2025-03-21,14:34:23.467288,1742564063.467288,s,306.845639,s,21322,
2025-03-21,14:34:23.697954,1742564063.697954,s,307.076305,s,21326,
2025-03-21,14:34:23.968221,1742564063.968221,s,307.346572,s,21331,
2025-03-21,14:34:24.198776,1742564064.198776,s,307.577127,s,21326,
2025-03-21,14:34:24.469156,1742564064.469156,s,307.847507,s,21333,
2025-03-21,14:34:24.699603,1742564064.699603,s,308.077954,s,21336,
2025-03-21,14:34:24.970078,1742564064.970078,s,308.348429,s,21340,
2025-03-21,14:34:25.200414,1742564065.200414,s,308.578765,s,21352,
2025-03-21,14:34:25.471193,1742564065.471193,s,308.849544,s,21352,
2025-03-21,14:34:25.701177,1742564065.701177,s,309.079528,s,21345,
2025-03-21,14:34:25.972093,1742564065.972093,s,309.350444,s,21350,
2025-03-21,14:34:26.201766,1742564066.201766,s,309.580117,s,21356,
2025-03-21,14:34:26.473153,1742564066.473153,s,309.851504,s,21367,
2025-03-21,14:34:26.702463,1742564066.702463,s,310.080814,s,21371,
2025-03-21,14:34:26.974076,1742564066.974076,s,310.352427,s,21372,
2025-03-21,14:34:27.203379,1742564067.203379,s,310.58173,s,21372,
2025-03-21,14:34:27.475076,1742564067.475076,s,310.853427,s,21373,
2025-03-21,14:34:27.704363,1742564067.704363,s,311.082714,s,21384,
2025-03-21,14:34:27.975973,1742564067.975973,s,311.354324,s,21374,
2025-03-21,14:34:28.205343,1742564068.205343,s,311.583694,s,21381,
2025-03-21,14:34:28.476848,1742564068.476848,s,311.855199,s,21392,
2025-03-21,14:34:28.706379,1742564068.706379,s,312.08473,s,21389,
2025-03-21,14:34:28.977757,1742564068.977757,s,312.356108,s,21394,
2025-03-21,14:34:29.207488,1742564069.207488,s,312.585839,s,21381,
2025-03-21,14:34:29.478674,1742564069.478674,s,312.857025,s,21406,
2025-03-21,14:34:29.708442,1742564069.708442,s,313.086793,s,21408,
2025-03-21,14:34:29.979606,1742564069.979606,s,313.357957,s,21404,
2025-03-21,14:34:30.209352,1742564070.209352,s,313.587703,s,21413,
2025-03-21,14:34:30.480636,1742564070.480636,s,313.858987,s,21413,
2025-03-21,14:34:30.710349,1742564070.710349,s,314.0887,s,21421,
2025-03-21,14:34:30.981446,1742564070.981446,s,314.359797,s,21410,
2025-03-21,14:34:31.211298,1742564071.211298,s,314.589649,s,21431,
2025-03-21,14:34:31.482408,1742564071.482408,s,314.860759,s,21428,
2025-03-21,14:34:31.712239,1742564071.712239,s,315.09059,s,21429,
2025-03-21,14:34:31.983292,1742564071.983292,s,315.361643,s,21443,
2025-03-21,14:34:32.213103,1742564072.213103,s,315.591454,s,21433,
2025-03-21,14:34:32.484118,1742564072.484118,s,315.862469,s,21443,
2025-03-21,14:34:32.714031,1742564072.714031,s,316.092382,s,21444,
2025-03-21,14:34:32.985006,1742564072.985006,s,316.363357,s,21450,
2025-03-21,14:34:33.214839,1742564073.214839,s,316.59319,s,21454,
2025-03-21,14:34:33.486054,1742564073.486054,s,316.864405,s,21450,
2025-03-21,14:34:33.715650,1742564073.71565,s,317.094001,s,21455,
2025-03-21,14:34:33.986824,1742564073.986824,s,317.365175,s,21454,
2025-03-21,14:34:34.216496,1742564074.216496,s,317.594847,s,21460,
2025-03-21,14:34:34.487610,1742564074.48761,s,317.865961,s,21461,
2025-03-21,14:34:34.717383,1742564074.717383,s,318.095734,s,21469,
2025-03-21,14:34:34.988366,1742564074.988366,s,318.366717,s,21484,
2025-03-21,14:34:35.218248,1742564075.218248,s,318.596599,s,21474,
2025-03-21,14:34:35.489233,1742564075.489233,s,318.867584,s,21476,
2025-03-21,14:34:35.719130,1742564075.71913,s,319.097481,s,21482,
2025-03-21,14:34:35.990030,1742564075.99003,s,319.368381,s,21490,
2025-03-21,14:34:36.219979,1742564076.219979,s,319.59833,s,21494,
2025-03-21,14:34:36.490806,1742564076.490806,s,319.869157,s,21480,
2025-03-21,14:34:36.720865,1742564076.720865,s,320.099216,s,21490,
2025-03-21,14:34:36.991757,1742564076.991757,s,320.370108,s,21500,
2025-03-21,14:34:37.221801,1742564077.221801,s,320.600152,s,21506,
2025-03-21,14:34:37.492856,1742564077.492856,s,320.871207,s,21513,
2025-03-21,14:34:37.722681,1742564077.722681,s,321.101032,s,21507,
2025-03-21,14:34:37.993895,1742564077.993895,s,321.372246,s,21515,
2025-03-21,14:34:38.223600,1742564078.2236,s,321.601951,s,21522,
2025-03-21,14:34:38.495036,1742564078.495036,s,321.873387,s,21528,
2025-03-21,14:34:38.724479,1742564078.724479,s,322.10283,s,21523,
2025-03-21,14:34:38.996063,1742564078.996063,s,322.374414,s,21531,
2025-03-21,14:34:39.225343,1742564079.225343,s,322.603694,s,21532,
2025-03-21,14:34:39.497124,1742564079.497124,s,322.875475,s,21539,
2025-03-21,14:34:39.726462,1742564079.726462,s,323.104813,s,21543,
2025-03-21,14:34:39.998139,1742564079.998139,s,323.37649,s,21554,
2025-03-21,14:34:40.227215,1742564080.227215,s,323.605566,s,21559,
2025-03-21,14:34:40.499087,1742564080.499087,s,323.877438,s,21565,
2025-03-21,14:34:40.727975,1742564080.727975,s,324.106326,s,21572,
2025-03-21,14:34:41.000017,1742564081.000017,s,324.378368,s,21583,
2025-03-21,14:34:41.228852,1742564081.228852,s,324.607203,s,21590,
2025-03-21,14:34:41.501033,1742564081.501033,s,324.879384,s,21591,
2025-03-21,14:34:41.729565,1742564081.729565,s,325.107916,s,21591,
2025-03-21,14:34:42.002130,1742564082.00213,s,325.380481,s,21587,
2025-03-21,14:34:42.230667,1742564082.230667,s,325.609018,s,21605,
2025-03-21,14:34:42.503192,1742564082.503192,s,325.881543,s,21598,
2025-03-21,14:34:42.731562,1742564082.731562,s,326.109913,s,21604,
2025-03-21,14:34:43.004161,1742564083.004161,s,326.382512,s,21603,
2025-03-21,14:34:43.232614,1742564083.232614,s,326.610965,s,21611,
2025-03-21,14:34:43.505090,1742564083.50509,s,326.883441,s,21617,
2025-03-21,14:34:43.733559,1742564083.733559,s,327.11191,s,21614,
2025-03-21,14:34:44.006100,1742564084.0061,s,327.384451,s,21622,
2025-03-21,14:34:44.234506,1742564084.234506,s,327.612857,s,21628,
2025-03-21,14:34:44.507093,1742564084.507093,s,327.885444,s,21639,
2025-03-21,14:34:44.735586,1742564084.735586,s,328.113937,s,21635,
2025-03-21,14:34:45.008233,1742564085.008233,s,328.386584,s,21629,
2025-03-21,14:34:45.236639,1742564085.236639,s,328.61499,s,21642,
2025-03-21,14:34:45.509216,1742564085.509216,s,328.887567,s,21649,
2025-03-21,14:34:45.738011,1742564085.738011,s,329.116362,s,21652,
2025-03-21,14:34:46.010165,1742564086.010165,s,329.388516,s,21646,
2025-03-21,14:34:46.239145,1742564086.239145,s,329.617496,s,21642,
2025-03-21,14:34:46.511113,1742564086.511113,s,329.889464,s,21637,
2025-03-21,14:34:46.740026,1742564086.740026,s,330.118377,s,21657,
2025-03-21,14:34:47.012161,1742564087.012161,s,330.390512,s,21681,
2025-03-21,14:34:47.241024,1742564087.241024,s,330.619375,s,21661,
2025-03-21,14:34:47.513191,1742564087.513191,s,330.891542,s,21646,
2025-03-21,14:34:47.742050,1742564087.74205,s,331.120401,s,21656,
2025-03-21,14:34:48.014273,1742564088.014273,s,331.392624,s,21673,
2025-03-21,14:34:48.242891,1742564088.242891,s,331.621242,s,21690,
2025-03-21,14:34:48.515249,1742564088.515249,s,331.8936,s,21683,
2025-03-21,14:34:48.743842,1742564088.743842,s,332.122193,s,21671,
2025-03-21,14:34:49.016147,1742564089.016147,s,332.394498,s,21677,
2025-03-21,14:34:49.244768,1742564089.244768,s,332.623119,s,21701,
2025-03-21,14:34:49.516980,1742564089.51698,s,332.895331,s,21710,
2025-03-21,14:34:49.745797,1742564089.745797,s,333.124148,s,21703,
2025-03-21,14:34:50.017805,1742564090.017805,s,333.396156,s,21697,
2025-03-21,14:34:50.246623,1742564090.246623,s,333.624974,s,21685,
2025-03-21,14:34:50.518579,1742564090.518579,s,333.89693,s,21691,
2025-03-21,14:34:50.747480,1742564090.74748,s,334.125831,s,21727,
2025-03-21,14:34:51.019599,1742564091.019599,s,334.39795,s,21725,
2025-03-21,14:34:51.248491,1742564091.248491,s,334.626842,s,21697,
2025-03-21,14:34:51.520706,1742564091.520706,s,334.899057,s,21685,
2025-03-21,14:34:51.749396,1742564091.749396,s,335.127747,s,21716,
2025-03-21,14:34:52.021742,1742564092.021742,s,335.400093,s,21739,
2025-03-21,14:34:52.250188,1742564092.250188,s,335.628539,s,21722,
2025-03-21,14:34:52.522729,1742564092.522729,s,335.90108,s,21704,
2025-03-21,14:34:52.750969,1742564092.750969,s,336.12932,s,21700,
2025-03-21,14:34:53.023683,1742564093.023683,s,336.402034,s,21735,
2025-03-21,14:34:53.251763,1742564093.251763,s,336.630114,s,21763,
2025-03-21,14:34:53.524567,1742564093.524567,s,336.902918,s,21737,
2025-03-21,14:34:53.752626,1742564093.752626,s,337.130977,s,21707,
2025-03-21,14:34:54.025474,1742564094.025474,s,337.403825,s,21715,
2025-03-21,14:34:54.253374,1742564094.253374,s,337.631725,s,21765,
2025-03-21,14:34:54.526425,1742564094.526425,s,337.904776,s,21775,
2025-03-21,14:34:54.754220,1742564094.75422,s,338.132571,s,21762,
2025-03-21,14:34:55.027413,1742564095.027413,s,338.405764,s,21722,
2025-03-21,14:34:55.255584,1742564095.255584,s,338.633935,s,21738,
2025-03-21,14:34:55.528579,1742564095.528579,s,338.90693,s,21778,
2025-03-21,14:34:55.756649,1742564095.756649,s,339.135,s,21782,
2025-03-21,14:34:56.029648,1742564096.029648,s,339.407999,s,21753,
2025-03-21,14:34:56.257846,1742564096.257846,s,339.636197,s,21728,
2025-03-21,14:34:56.530595,1742564096.530595,s,339.908946,s,21754,
2025-03-21,14:34:56.758975,1742564096.758975,s,340.137326,s,21791,
2025-03-21,14:34:57.031597,1742564097.031597,s,340.409948,s,21793,
2025-03-21,14:34:57.260100,1742564097.2601,s,340.638451,s,21778,
2025-03-21,14:34:57.532536,1742564097.532536,s,340.910887,s,21749,
2025-03-21,14:34:57.761063,1742564097.761063,s,341.139414,s,21776,
2025-03-21,14:34:58.033517,1742564098.033517,s,341.411868,s,21810,
2025-03-21,14:34:58.262124,1742564098.262124,s,341.640475,s,21822,
2025-03-21,14:34:58.534509,1742564098.534509,s,341.91286,s,21797,
2025-03-21,14:34:58.763123,1742564098.763123,s,342.141474,s,21762,
2025-03-21,14:34:59.035524,1742564099.035524,s,342.413875,s,21792,
2025-03-21,14:34:59.264103,1742564099.264103,s,342.642454,s,21829,
2025-03-21,14:34:59.536484,1742564099.536484,s,342.914835,s,21843,
2025-03-21,14:34:59.765103,1742564099.765103,s,343.143454,s,21799,
2025-03-21,14:35:00.037448,1742564100.037448,s,343.415799,s,21789,
2025-03-21,14:35:00.266117,1742564100.266117,s,343.644468,s,21810,
2025-03-21,14:35:00.538129,1742564100.538129,s,343.91648,s,21837,
2025-03-21,14:35:00.767112,1742564100.767112,s,344.145463,s,21860,
2025-03-21,14:35:01.039192,1742564101.039192,s,344.417543,s,21854,
2025-03-21,14:35:01.268198,1742564101.268198,s,344.646549,s,21814,
2025-03-21,14:35:01.540255,1742564101.540255,s,344.918606,s,21828,
2025-03-21,14:35:01.769151,1742564101.769151,s,345.147502,s,21849,
2025-03-21,14:35:02.041223,1742564102.041223,s,345.419574,s,21867,
2025-03-21,14:35:02.270037,1742564102.270037,s,345.648388,s,21869,
2025-03-21,14:35:02.542132,1742564102.542132,s,345.920483,s,21840,
2025-03-21,14:35:02.770546,1742564102.770546,s,346.148897,s,21846,
2025-03-21,14:35:03.042901,1742564103.042901,s,346.421252,s,21867,
2025-03-21,14:35:03.271397,1742564103.271397,s,346.649748,s,21875,
2025-03-21,14:35:03.543873,1742564103.543873,s,346.922224,s,21891,
2025-03-21,14:35:03.772242,1742564103.772242,s,347.150593,s,21886,
2025-03-21,14:35:04.044630,1742564104.04463,s,347.422981,s,21867,
2025-03-21,14:35:04.273207,1742564104.273207,s,347.651558,s,21866,
2025-03-21,14:35:04.545391,1742564104.545391,s,347.923742,s,21887,
2025-03-21,14:35:04.774234,1742564104.774234,s,348.152585,s,21901,
2025-03-21,14:35:05.046440,1742564105.04644,s,348.424791,s,21911,
2025-03-21,14:35:05.275167,1742564105.275167,s,348.653518,s,21902,
2025-03-21,14:35:05.547363,1742564105.547363,s,348.925714,s,21901,
2025-03-21,14:35:05.776260,1742564105.77626,s,349.154611,s,21900,
2025-03-21,14:35:06.048473,1742564106.048473,s,349.426824,s,21915,
2025-03-21,14:35:06.277124,1742564106.277124,s,349.655475,s,21915,
2025-03-21,14:35:06.549490,1742564106.54949,s,349.927841,s,21915,
2025-03-21,14:35:06.777994,1742564106.777994,s,350.156345,s,21920,
2025-03-21,14:35:07.050481,1742564107.050481,s,350.428832,s,21921,
2025-03-21,14:35:07.278974,1742564107.278974,s,350.657325,s,21931,
2025-03-21,14:35:07.551586,1742564107.551586,s,350.929937,s,21942,
2025-03-21,14:35:07.779699,1742564107.779699,s,351.15805,s,21934,
2025-03-21,14:35:08.052697,1742564108.052697,s,351.431048,s,21940,
2025-03-21,14:35:08.280421,1742564108.280421,s,351.658772,s,21935,
2025-03-21,14:35:08.553743,1742564108.553743,s,351.932094,s,21955,
2025-03-21,14:35:08.781087,1742564108.781087,s,352.159438,s,21946,
2025-03-21,14:35:09.054697,1742564109.054697,s,352.433048,s,21954,
2025-03-21,14:35:09.282137,1742564109.282137,s,352.660488,s,21963,
2025-03-21,14:35:09.555528,1742564109.555528,s,352.933879,s,21960,
2025-03-21,14:35:09.783211,1742564109.783211,s,353.161562,s,21957,
2025-03-21,14:35:10.056592,1742564110.056592,s,353.434943,s,21967,
2025-03-21,14:35:10.284382,1742564110.284382,s,353.662733,s,21968,
2025-03-21,14:35:10.557690,1742564110.55769,s,353.936041,s,21952,
2025-03-21,14:35:10.785524,1742564110.785524,s,354.163875,s,21968,
2025-03-21,14:35:11.058720,1742564111.05872,s,354.437071,s,21977,
2025-03-21,14:35:11.286600,1742564111.2866,s,354.664951,s,21975,
2025-03-21,14:35:11.559547,1742564111.559547,s,354.937898,s,21989,
2025-03-21,14:35:11.787669,1742564111.787669,s,355.16602,s,21978,
2025-03-21,14:35:12.060472,1742564112.060472,s,355.438823,s,21995,
2025-03-21,14:35:12.288608,1742564112.288608,s,355.666959,s,21993,
2025-03-21,14:35:12.561386,1742564112.561386,s,355.939737,s,21990,
2025-03-21,14:35:12.789528,1742564112.789528,s,356.167879,s,21996,
2025-03-21,14:35:13.062412,1742564113.062412,s,356.440763,s,22005,
2025-03-21,14:35:13.290422,1742564113.290422,s,356.668773,s,22011,
2025-03-21,14:35:13.563469,1742564113.563469,s,356.94182,s,22009,
2025-03-21,14:35:13.791423,1742564113.791423,s,357.169774,s,22014,
2025-03-21,14:35:14.064491,1742564114.064491,s,357.442842,s,22021,
2025-03-21,14:35:14.292338,1742564114.292338,s,357.670689,s,22021,
2025-03-21,14:35:14.565421,1742564114.565421,s,357.943772,s,22038,
2025-03-21,14:35:14.793379,1742564114.793379,s,358.17173,s,22037,
2025-03-21,14:35:15.066345,1742564115.066345,s,358.444696,s,22036,
2025-03-21,14:35:15.294464,1742564115.294464,s,358.672815,s,22041,
2025-03-21,14:35:15.567294,1742564115.567294,s,358.945645,s,22040,
2025-03-21,14:35:15.795284,1742564115.795284,s,359.173635,s,22048,
2025-03-21,14:35:16.068366,1742564116.068366,s,359.446717,s,22053,
2025-03-21,14:35:16.296192,1742564116.296192,s,359.674543,s,22054,
2025-03-21,14:35:16.569358,1742564116.569358,s,359.947709,s,22069,
2025-03-21,14:35:16.797124,1742564116.797124,s,360.175475,s,22075,
2025-03-21,14:35:17.070376,1742564117.070376,s,360.448727,s,22063,
2025-03-21,14:35:17.298081,1742564117.298081,s,360.676432,s,22072,
2025-03-21,14:35:17.571386,1742564117.571386,s,360.949737,s,22081,
2025-03-21,14:35:17.799017,1742564117.799017,s,361.177368,s,22094,
2025-03-21,14:35:18.072360,1742564118.07236,s,361.450711,s,22086,
2025-03-21,14:35:18.299670,1742564118.29967,s,361.678021,s,22088,
2025-03-21,14:35:18.573203,1742564118.573203,s,361.951554,s,22096,
2025-03-21,14:35:18.800472,1742564118.800472,s,362.178823,s,22097,
2025-03-21,14:35:19.073956,1742564119.073956,s,362.452307,s,22096,
2025-03-21,14:35:19.301367,1742564119.301367,s,362.679718,s,22108,
2025-03-21,14:35:19.574853,1742564119.574853,s,362.953204,s,22115,
2025-03-21,14:35:19.802260,1742564119.80226,s,363.180611,s,22111,
2025-03-21,14:35:20.075729,1742564120.075729,s,363.45408,s,22115,
2025-03-21,14:35:20.303107,1742564120.303107,s,363.681458,s,22121,
2025-03-21,14:35:20.576644,1742564120.576644,s,363.954995,s,22138,
2025-03-21,14:35:20.803869,1742564120.803869,s,364.18222,s,22126,
2025-03-21,14:35:21.077649,1742564121.077649,s,364.456,s,22128,
2025-03-21,14:35:21.304696,1742564121.304696,s,364.683047,s,22134,
2025-03-21,14:35:21.578679,1742564121.578679,s,364.95703,s,22142,
2025-03-21,14:35:21.805595,1742564121.805595,s,365.183946,s,22137,
2025-03-21,14:35:22.079848,1742564122.079848,s,365.458199,s,22142,
2025-03-21,14:35:22.306612,1742564122.306612,s,365.684963,s,22146,
2025-03-21,14:35:22.580913,1742564122.580913,s,365.959264,s,22147,
2025-03-21,14:35:22.807477,1742564122.807477,s,366.185828,s,22159,
2025-03-21,14:35:23.081823,1742564123.081823,s,366.460174,s,22153,
2025-03-21,14:35:23.308182,1742564123.308182,s,366.686533,s,22157,
2025-03-21,14:35:23.582826,1742564123.582826,s,366.961177,s,22172,
2025-03-21,14:35:23.809167,1742564123.809167,s,367.187518,s,22175,
2025-03-21,14:35:24.083762,1742564124.083762,s,367.462113,s,22173,
2025-03-21,14:35:24.310151,1742564124.310151,s,367.688502,s,22175,
2025-03-21,14:35:24.584690,1742564124.58469,s,367.963041,s,22179,
2025-03-21,14:35:24.811090,1742564124.81109,s,368.189441,s,22184,
2025-03-21,14:35:25.085664,1742564125.085664,s,368.464015,s,22176,
2025-03-21,14:35:25.312101,1742564125.312101,s,368.690452,s,22177,
2025-03-21,14:35:25.586526,1742564125.586526,s,368.964877,s,22190,
2025-03-21,14:35:25.813033,1742564125.813033,s,369.191384,s,22188,
2025-03-21,14:35:26.087048,1742564126.087048,s,369.465399,s,22195,
2025-03-21,14:35:26.313937,1742564126.313937,s,369.692288,s,22195,
2025-03-21,14:35:26.587965,1742564126.587965,s,369.966316,s,22202,
2025-03-21,14:35:26.814940,1742564126.81494,s,370.193291,s,22205,
2025-03-21,14:35:27.089018,1742564127.089018,s,370.467369,s,22194,
2025-03-21,14:35:27.315905,1742564127.315905,s,370.694256,s,22203,
2025-03-21,14:35:27.589903,1742564127.589903,s,370.968254,s,22203,
2025-03-21,14:35:27.816954,1742564127.816954,s,371.195305,s,22217,
2025-03-21,14:35:28.090831,1742564128.090831,s,371.469182,s,22207,
2025-03-21,14:35:28.318007,1742564128.318007,s,371.696358,s,22144,
2025-03-21,14:35:28.591684,1742564128.591684,s,371.970035,s,21933,
2025-03-21,14:35:28.819160,1742564128.81916,s,372.197511,s,22157,
2025-03-21,14:35:29.092726,1742564129.092726,s,372.471077,s,22159,
2025-03-21,14:35:29.320171,1742564129.320171,s,372.698522,s,22165,
2025-03-21,14:35:29.593717,1742564129.593717,s,372.972068,s,22172,
2025-03-21,14:35:29.821178,1742564129.821178,s,373.199529,s,22182,
2025-03-21,14:35:30.094602,1742564130.094602,s,373.472953,s,22186,
2025-03-21,14:35:30.322107,1742564130.322107,s,373.700458,s,22181,
2025-03-21,14:35:30.595366,1742564130.595366,s,373.973717,s,22181,
2025-03-21,14:35:30.823041,1742564130.823041,s,374.201392,s,22182,
2025-03-21,14:35:31.096176,1742564131.096176,s,374.474527,s,22190,
2025-03-21,14:35:31.324023,1742564131.324023,s,374.702374,s,22207,
2025-03-21,14:35:31.597178,1742564131.597178,s,374.975529,s,22205,
2025-03-21,14:35:31.825071,1742564131.825071,s,375.203422,s,22203,
