Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2024-12-11,14:52:26.705344,1733925146.705344,s,259.042368,s,44.0,°C
2024-12-11,14:52:26.970406,1733925146.970406,s,259.30743,s,44.0,°C
2024-12-11,14:52:27.206279,1733925147.206279,s,259.543303,s,44.0,°C
2024-12-11,14:52:27.471210,1733925147.47121,s,259.808234,s,44.0,°C
2024-12-11,14:52:27.707218,1733925147.707218,s,260.044242,s,44.0,°C
2024-12-11,14:52:27.972157,1733925147.972157,s,260.309181,s,44.0,°C
2024-12-11,14:52:28.208555,1733925148.208555,s,260.545579,s,44.0,°C
2024-12-11,14:52:28.473223,1733925148.473223,s,260.810247,s,44.0,°C
2024-12-11,14:52:28.709648,1733925148.709648,s,261.046672,s,44.0,°C
2024-12-11,14:52:28.974161,1733925148.974161,s,261.311185,s,44.0,°C
2024-12-11,14:52:29.210652,1733925149.210652,s,261.547676,s,44.0,°C
2024-12-11,14:52:29.475130,1733925149.47513,s,261.812154,s,44.0,°C
2024-12-11,14:52:29.711941,1733925149.711941,s,262.048965,s,44.0,°C
2024-12-11,14:52:29.976467,1733925149.976467,s,262.313491,s,44.0,°C
2024-12-11,14:52:30.213006,1733925150.213006,s,262.55003,s,44.0,°C
2024-12-11,14:52:30.477408,1733925150.477408,s,262.814432,s,44.0,°C
2024-12-11,14:52:30.713902,1733925150.713902,s,263.050926,s,44.0,°C
2024-12-11,14:52:30.978512,1733925150.978512,s,263.315536,s,44.0,°C
2024-12-11,14:52:31.214827,1733925151.214827,s,263.551851,s,44.0,°C
2024-12-11,14:52:31.479583,1733925151.479583,s,263.816607,s,44.0,°C
2024-12-11,14:52:31.715710,1733925151.71571,s,264.052734,s,44.0,°C
2024-12-11,14:52:31.980686,1733925151.980686,s,264.31771,s,44.0,°C
2024-12-11,14:52:32.216801,1733925152.216801,s,264.553825,s,44.0,°C
2024-12-11,14:52:32.481733,1733925152.481733,s,264.818757,s,44.0,°C
2024-12-11,14:52:32.717845,1733925152.717845,s,265.054869,s,44.0,°C
2024-12-11,14:52:32.982838,1733925152.982838,s,265.319862,s,44.0,°C
2024-12-11,14:52:33.218793,1733925153.218793,s,265.555817,s,44.0,°C
2024-12-11,14:52:33.484002,1733925153.484002,s,265.821026,s,44.0,°C
2024-12-11,14:52:33.720158,1733925153.720158,s,266.057182,s,44.0,°C
2024-12-11,14:52:33.985413,1733925153.985413,s,266.322437,s,44.0,°C
2024-12-11,14:52:34.221064,1733925154.221064,s,266.558088,s,44.0,°C
2024-12-11,14:52:34.486574,1733925154.486574,s,266.823598,s,44.0,°C
2024-12-11,14:52:34.721954,1733925154.721954,s,267.058978,s,44.0,°C
2024-12-11,14:52:34.987736,1733925154.987736,s,267.32476,s,44.0,°C
2024-12-11,14:52:35.222847,1733925155.222847,s,267.559871,s,44.0,°C
2024-12-11,14:52:35.488880,1733925155.48888,s,267.825904,s,44.0,°C
2024-12-11,14:52:35.723906,1733925155.723906,s,268.06093,s,44.0,°C
2024-12-11,14:52:35.989873,1733925155.989873,s,268.326897,s,44.0,°C
2024-12-11,14:52:36.225831,1733925156.225831,s,268.562855,s,44.0,°C
2024-12-11,14:52:36.491069,1733925156.491069,s,268.828093,s,44.0,°C
2024-12-11,14:52:36.727168,1733925156.727168,s,269.064192,s,44.0,°C
2024-12-11,14:52:36.992212,1733925156.992212,s,269.329236,s,44.0,°C
2024-12-11,14:52:37.228504,1733925157.228504,s,269.565528,s,44.0,°C
2024-12-11,14:52:37.493480,1733925157.49348,s,269.830504,s,44.0,°C
2024-12-11,14:52:37.729755,1733925157.729755,s,270.066779,s,44.0,°C
2024-12-11,14:52:37.994662,1733925157.994662,s,270.331686,s,44.0,°C
2024-12-11,14:52:38.230913,1733925158.230913,s,270.567937,s,44.0,°C
2024-12-11,14:52:38.495765,1733925158.495765,s,270.832789,s,44.0,°C
2024-12-11,14:52:38.731821,1733925158.731821,s,271.068845,s,44.0,°C
2024-12-11,14:52:38.996880,1733925158.99688,s,271.333904,s,44.0,°C
2024-12-11,14:52:39.232935,1733925159.232935,s,271.569959,s,44.0,°C
2024-12-11,14:52:39.498064,1733925159.498064,s,271.835088,s,44.0,°C
2024-12-11,14:52:39.734098,1733925159.734098,s,272.071122,s,44.0,°C
2024-12-11,14:52:39.999288,1733925159.999288,s,272.336312,s,44.0,°C
2024-12-11,14:52:40.235251,1733925160.235251,s,272.572275,s,44.0,°C
2024-12-11,14:52:40.500385,1733925160.500385,s,272.837409,s,44.0,°C
2024-12-11,14:52:40.736689,1733925160.736689,s,273.073713,s,44.0,°C
2024-12-11,14:52:41.001348,1733925161.001348,s,273.338372,s,44.0,°C
2024-12-11,14:52:41.237871,1733925161.237871,s,273.574895,s,44.0,°C
2024-12-11,14:52:41.502336,1733925161.502336,s,273.83936,s,44.0,°C
2024-12-11,14:52:41.739077,1733925161.739077,s,274.076101,s,44.0,°C
2024-12-11,14:52:42.003473,1733925162.003473,s,274.340497,s,44.0,°C
2024-12-11,14:52:42.240102,1733925162.240102,s,274.577126,s,44.0,°C
2024-12-11,14:52:42.504432,1733925162.504432,s,274.841456,s,44.0,°C
2024-12-11,14:52:42.741186,1733925162.741186,s,275.07821,s,44.0,°C
2024-12-11,14:52:43.005272,1733925163.005272,s,275.342296,s,44.0,°C
2024-12-11,14:52:43.241937,1733925163.241937,s,275.578961,s,44.0,°C
2024-12-11,14:52:43.505979,1733925163.505979,s,275.843003,s,44.0,°C
2024-12-11,14:52:43.742573,1733925163.742573,s,276.079597,s,44.0,°C
2024-12-11,14:52:44.006964,1733925164.006964,s,276.343988,s,44.0,°C
2024-12-11,14:52:44.243464,1733925164.243464,s,276.580488,s,44.0,°C
2024-12-11,14:52:44.507876,1733925164.507876,s,276.8449,s,44.0,°C
2024-12-11,14:52:44.744009,1733925164.744009,s,277.081033,s,44.0,°C
2024-12-11,14:52:45.008686,1733925165.008686,s,277.34571,s,44.0,°C
2024-12-11,14:52:45.245065,1733925165.245065,s,277.582089,s,44.0,°C
2024-12-11,14:52:45.509714,1733925165.509714,s,277.846738,s,44.0,°C
2024-12-11,14:52:45.746042,1733925165.746042,s,278.083066,s,44.0,°C
2024-12-11,14:52:46.011402,1733925166.011402,s,278.348426,s,44.0,°C
2024-12-11,14:52:46.247139,1733925166.247139,s,278.584163,s,44.0,°C
2024-12-11,14:52:46.512401,1733925166.512401,s,278.849425,s,44.0,°C
2024-12-11,14:52:46.748399,1733925166.748399,s,279.085423,s,44.0,°C
2024-12-11,14:52:47.013573,1733925167.013573,s,279.350597,s,44.0,°C
2024-12-11,14:52:47.249466,1733925167.249466,s,279.58649,s,44.0,°C
2024-12-11,14:52:47.514574,1733925167.514574,s,279.851598,s,44.0,°C
2024-12-11,14:52:47.750388,1733925167.750388,s,280.087412,s,44.0,°C
2024-12-11,14:52:48.015577,1733925168.015577,s,280.352601,s,44.0,°C
2024-12-11,14:52:48.251328,1733925168.251328,s,280.588352,s,44.0,°C
2024-12-11,14:52:48.516545,1733925168.516545,s,280.853569,s,44.0,°C
2024-12-11,14:52:48.752570,1733925168.75257,s,281.089594,s,44.0,°C
2024-12-11,14:52:49.017646,1733925169.017646,s,281.35467,s,44.0,°C
2024-12-11,14:52:49.253943,1733925169.253943,s,281.590967,s,44.0,°C
2024-12-11,14:52:49.518686,1733925169.518686,s,281.85571,s,44.0,°C
2024-12-11,14:52:49.754797,1733925169.754797,s,282.091821,s,44.0,°C
2024-12-11,14:52:50.019488,1733925170.019488,s,282.356512,s,44.0,°C
2024-12-11,14:52:50.255669,1733925170.255669,s,282.592693,s,44.0,°C
2024-12-11,14:52:50.520110,1733925170.52011,s,282.857134,s,44.0,°C
2024-12-11,14:52:50.756784,1733925170.756784,s,283.093808,s,44.0,°C
2024-12-11,14:52:51.021273,1733925171.021273,s,283.358297,s,44.0,°C
2024-12-11,14:52:51.258592,1733925171.258592,s,283.595616,s,44.0,°C
2024-12-11,14:52:51.522393,1733925171.522393,s,283.859417,s,44.0,°C
2024-12-11,14:52:51.759661,1733925171.759661,s,284.096685,s,44.0,°C
2024-12-11,14:52:52.023540,1733925172.02354,s,284.360564,s,44.0,°C
2024-12-11,14:52:52.260406,1733925172.260406,s,284.59743,s,44.0,°C
2024-12-11,14:52:52.524676,1733925172.524676,s,284.8617,s,44.0,°C
2024-12-11,14:52:52.761484,1733925172.761484,s,285.098508,s,44.0,°C
2024-12-11,14:52:53.025697,1733925173.025697,s,285.362721,s,44.0,°C
2024-12-11,14:52:53.262239,1733925173.262239,s,285.599263,s,44.0,°C
2024-12-11,14:52:53.526427,1733925173.526427,s,285.863451,s,44.0,°C
2024-12-11,14:52:53.763107,1733925173.763107,s,286.100131,s,44.0,°C
2024-12-11,14:52:54.027456,1733925174.027456,s,286.36448,s,44.0,°C
2024-12-11,14:52:54.264469,1733925174.264469,s,286.601493,s,44.0,°C
2024-12-11,14:52:54.528916,1733925174.528916,s,286.86594,s,44.0,°C
2024-12-11,14:52:54.765365,1733925174.765365,s,287.102389,s,44.0,°C
2024-12-11,14:52:55.030087,1733925175.030087,s,287.367111,s,44.0,°C
2024-12-11,14:52:55.266377,1733925175.266377,s,287.603401,s,44.0,°C
2024-12-11,14:52:55.531099,1733925175.531099,s,287.868123,s,44.0,°C
2024-12-11,14:52:55.767593,1733925175.767593,s,288.104617,s,44.0,°C
2024-12-11,14:52:56.032063,1733925176.032063,s,288.369087,s,44.0,°C
2024-12-11,14:52:56.268519,1733925176.268519,s,288.605543,s,44.0,°C
2024-12-11,14:52:56.533005,1733925176.533005,s,288.870029,s,44.0,°C
2024-12-11,14:52:56.769403,1733925176.769403,s,289.106427,s,44.0,°C
2024-12-11,14:52:57.033920,1733925177.03392,s,289.370944,s,44.0,°C
2024-12-11,14:52:57.270427,1733925177.270427,s,289.607451,s,44.0,°C
2024-12-11,14:52:57.534820,1733925177.53482,s,289.871844,s,44.0,°C
2024-12-11,14:52:57.771480,1733925177.77148,s,290.108504,s,44.0,°C
2024-12-11,14:52:58.035693,1733925178.035693,s,290.372717,s,44.0,°C
2024-12-11,14:52:58.272172,1733925178.272172,s,290.609196,s,44.0,°C
2024-12-11,14:52:58.536636,1733925178.536636,s,290.87366,s,44.0,°C
2024-12-11,14:52:58.773154,1733925178.773154,s,291.110178,s,44.0,°C
2024-12-11,14:52:59.037675,1733925179.037675,s,291.374699,s,44.0,°C
2024-12-11,14:52:59.274161,1733925179.274161,s,291.611185,s,44.0,°C
2024-12-11,14:52:59.538874,1733925179.538874,s,291.875898,s,44.0,°C
2024-12-11,14:52:59.775166,1733925179.775166,s,292.11219,s,44.0,°C
2024-12-11,14:53:00.039820,1733925180.03982,s,292.376844,s,44.0,°C
2024-12-11,14:53:00.275728,1733925180.275728,s,292.612752,s,44.0,°C
2024-12-11,14:53:00.540724,1733925180.540724,s,292.877748,s,44.0,°C
2024-12-11,14:53:00.777112,1733925180.777112,s,293.114136,s,44.0,°C
2024-12-11,14:53:01.041706,1733925181.041706,s,293.37873,s,44.0,°C
2024-12-11,14:53:01.278263,1733925181.278263,s,293.615287,s,44.0,°C
2024-12-11,14:53:01.542865,1733925181.542865,s,293.879889,s,44.0,°C
2024-12-11,14:53:01.779392,1733925181.779392,s,294.116416,s,44.0,°C
2024-12-11,14:53:02.044020,1733925182.04402,s,294.381044,s,44.0,°C
2024-12-11,14:53:02.280534,1733925182.280534,s,294.617558,s,44.0,°C
2024-12-11,14:53:02.545159,1733925182.545159,s,294.882183,s,44.0,°C
2024-12-11,14:53:02.781712,1733925182.781712,s,295.118736,s,44.0,°C
2024-12-11,14:53:03.046271,1733925183.046271,s,295.383295,s,44.0,°C
2024-12-11,14:53:03.282588,1733925183.282588,s,295.619612,s,44.0,°C
2024-12-11,14:53:03.547380,1733925183.54738,s,295.884404,s,44.0,°C
2024-12-11,14:53:03.783122,1733925183.783122,s,296.120146,s,44.0,°C
2024-12-11,14:53:04.048550,1733925184.04855,s,296.385574,s,44.0,°C
2024-12-11,14:53:04.284247,1733925184.284247,s,296.621271,s,44.0,°C
2024-12-11,14:53:04.549782,1733925184.549782,s,296.886806,s,44.0,°C
2024-12-11,14:53:04.785195,1733925184.785195,s,297.122219,s,44.0,°C
2024-12-11,14:53:05.051005,1733925185.051005,s,297.388029,s,44.0,°C
2024-12-11,14:53:05.286125,1733925185.286125,s,297.623149,s,44.0,°C
2024-12-11,14:53:05.551914,1733925185.551914,s,297.888938,s,44.0,°C
2024-12-11,14:53:05.787167,1733925185.787167,s,298.124191,s,44.0,°C
2024-12-11,14:53:06.053174,1733925186.053174,s,298.390198,s,44.0,°C
2024-12-11,14:53:06.288492,1733925186.288492,s,298.625516,s,44.0,°C
2024-12-11,14:53:06.554208,1733925186.554208,s,298.891232,s,44.0,°C
2024-12-11,14:53:06.789434,1733925186.789434,s,299.126458,s,44.0,°C
2024-12-11,14:53:07.055283,1733925187.055283,s,299.392307,s,44.0,°C
2024-12-11,14:53:07.290588,1733925187.290588,s,299.627612,s,44.0,°C
2024-12-11,14:53:07.556123,1733925187.556123,s,299.893147,s,44.0,°C
2024-12-11,14:53:07.791794,1733925187.791794,s,300.128818,s,44.0,°C
2024-12-11,14:53:08.057155,1733925188.057155,s,300.394179,s,44.0,°C
2024-12-11,14:53:08.292936,1733925188.292936,s,300.62996,s,44.0,°C
2024-12-11,14:53:08.558252,1733925188.558252,s,300.895276,s,44.0,°C
2024-12-11,14:53:08.794015,1733925188.794015,s,301.131039,s,44.0,°C
2024-12-11,14:53:09.059362,1733925189.059362,s,301.396386,s,44.0,°C
2024-12-11,14:53:09.295178,1733925189.295178,s,301.632202,s,44.0,°C
2024-12-11,14:53:09.560220,1733925189.56022,s,301.897244,s,44.0,°C
2024-12-11,14:53:09.796526,1733925189.796526,s,302.13355,s,44.0,°C
2024-12-11,14:53:10.061181,1733925190.061181,s,302.398205,s,44.0,°C
2024-12-11,14:53:10.297788,1733925190.297788,s,302.634812,s,44.0,°C
2024-12-11,14:53:10.562297,1733925190.562297,s,302.899321,s,44.0,°C
2024-12-11,14:53:10.798913,1733925190.798913,s,303.135937,s,44.0,°C
2024-12-11,14:53:11.063383,1733925191.063383,s,303.400407,s,44.0,°C
2024-12-11,14:53:11.300034,1733925191.300034,s,303.637058,s,44.0,°C
2024-12-11,14:53:11.564605,1733925191.564605,s,303.901629,s,44.0,°C
2024-12-11,14:53:11.801249,1733925191.801249,s,304.138273,s,44.0,°C
2024-12-11,14:53:12.065798,1733925192.065798,s,304.402822,s,44.0,°C
2024-12-11,14:53:12.302487,1733925192.302487,s,304.639511,s,44.0,°C
2024-12-11,14:53:12.566963,1733925192.566963,s,304.903987,s,44.0,°C
2024-12-11,14:53:12.803661,1733925192.803661,s,305.140685,s,44.0,°C
2024-12-11,14:53:13.068229,1733925193.068229,s,305.405253,s,44.0,°C
2024-12-11,14:53:13.304682,1733925193.304682,s,305.641706,s,44.0,°C
2024-12-11,14:53:13.569094,1733925193.569094,s,305.906118,s,44.0,°C
2024-12-11,14:53:13.805276,1733925193.805276,s,306.1423,s,44.0,°C
2024-12-11,14:53:14.070068,1733925194.070068,s,306.407092,s,44.0,°C
2024-12-11,14:53:14.306299,1733925194.306299,s,306.643323,s,44.0,°C
2024-12-11,14:53:14.571125,1733925194.571125,s,306.908149,s,44.0,°C
2024-12-11,14:53:14.807388,1733925194.807388,s,307.144412,s,44.0,°C
2024-12-11,14:53:15.072279,1733925195.072279,s,307.409303,s,44.0,°C
2024-12-11,14:53:15.308470,1733925195.30847,s,307.645494,s,44.0,°C
2024-12-11,14:53:15.573166,1733925195.573166,s,307.91019,s,44.0,°C
2024-12-11,14:53:15.809594,1733925195.809594,s,308.146618,s,44.0,°C
2024-12-11,14:53:16.073997,1733925196.073997,s,308.411021,s,44.0,°C
2024-12-11,14:53:16.310430,1733925196.31043,s,308.647454,s,44.0,°C
2024-12-11,14:53:16.574816,1733925196.574816,s,308.91184,s,44.0,°C
2024-12-11,14:53:16.811445,1733925196.811445,s,309.148469,s,44.0,°C
2024-12-11,14:53:17.075948,1733925197.075948,s,309.412972,s,44.0,°C
2024-12-11,14:53:17.312756,1733925197.312756,s,309.64978,s,44.0,°C
2024-12-11,14:53:17.577988,1733925197.577988,s,309.915012,s,44.0,°C
2024-12-11,14:53:17.813869,1733925197.813869,s,310.150893,s,44.0,°C
2024-12-11,14:53:18.079194,1733925198.079194,s,310.416218,s,44.0,°C
2024-12-11,14:53:18.314900,1733925198.3149,s,310.651924,s,44.0,°C
2024-12-11,14:53:18.580321,1733925198.580321,s,310.917345,s,44.0,°C
2024-12-11,14:53:18.815976,1733925198.815976,s,311.153,s,44.0,°C
2024-12-11,14:53:19.081425,1733925199.081425,s,311.418449,s,44.0,°C
2024-12-11,14:53:19.317172,1733925199.317172,s,311.654196,s,44.0,°C
2024-12-11,14:53:19.582080,1733925199.58208,s,311.919104,s,44.0,°C
2024-12-11,14:53:19.818160,1733925199.81816,s,312.155184,s,44.0,°C
2024-12-11,14:53:20.083083,1733925200.083083,s,312.420107,s,44.0,°C
2024-12-11,14:53:20.319183,1733925200.319183,s,312.656207,s,44.0,°C
2024-12-11,14:53:20.584365,1733925200.584365,s,312.921389,s,44.0,°C
2024-12-11,14:53:20.820175,1733925200.820175,s,313.157199,s,44.0,°C
2024-12-11,14:53:21.085650,1733925201.08565,s,313.422674,s,44.0,°C
2024-12-11,14:53:21.321157,1733925201.321157,s,313.658181,s,44.0,°C
2024-12-11,14:53:21.586875,1733925201.586875,s,313.923899,s,44.0,°C
2024-12-11,14:53:21.822010,1733925201.82201,s,314.159034,s,44.0,°C
2024-12-11,14:53:22.088018,1733925202.088018,s,314.425042,s,44.0,°C
2024-12-11,14:53:22.323312,1733925202.323312,s,314.660336,s,44.0,°C
2024-12-11,14:53:22.589063,1733925202.589063,s,314.926087,s,44.0,°C
2024-12-11,14:53:22.825283,1733925202.825283,s,315.162307,s,44.0,°C
2024-12-11,14:53:23.090319,1733925203.090319,s,315.427343,s,44.0,°C
2024-12-11,14:53:23.326304,1733925203.326304,s,315.663328,s,44.0,°C
2024-12-11,14:53:23.591358,1733925203.591358,s,315.928382,s,44.0,°C
2024-12-11,14:53:23.827029,1733925203.827029,s,316.164053,s,44.0,°C
2024-12-11,14:53:24.092423,1733925204.092423,s,316.429447,s,44.0,°C
2024-12-11,14:53:24.328231,1733925204.328231,s,316.665255,s,44.0,°C
2024-12-11,14:53:24.593640,1733925204.59364,s,316.930664,s,44.0,°C
2024-12-11,14:53:24.829337,1733925204.829337,s,317.166361,s,44.0,°C
2024-12-11,14:53:25.094647,1733925205.094647,s,317.431671,s,44.0,°C
2024-12-11,14:53:25.330421,1733925205.330421,s,317.667445,s,44.0,°C
2024-12-11,14:53:25.595693,1733925205.595693,s,317.932717,s,44.0,°C
2024-12-11,14:53:25.831470,1733925205.83147,s,318.168494,s,44.0,°C
2024-12-11,14:53:26.096954,1733925206.096954,s,318.433978,s,44.0,°C
2024-12-11,14:53:26.332448,1733925206.332448,s,318.669472,s,44.0,°C
2024-12-11,14:53:26.597866,1733925206.597866,s,318.93489,s,44.0,°C
2024-12-11,14:53:26.833540,1733925206.83354,s,319.170564,s,44.0,°C
2024-12-11,14:53:27.098884,1733925207.098884,s,319.435908,s,44.0,°C
2024-12-11,14:53:27.334635,1733925207.334635,s,319.671659,s,44.0,°C
2024-12-11,14:53:27.599899,1733925207.599899,s,319.936923,s,44.0,°C
2024-12-11,14:53:27.835688,1733925207.835688,s,320.172712,s,44.0,°C
2024-12-11,14:53:28.100912,1733925208.100912,s,320.437936,s,44.0,°C
2024-12-11,14:53:28.336751,1733925208.336751,s,320.673775,s,44.0,°C
2024-12-11,14:53:28.602017,1733925208.602017,s,320.939041,s,44.0,°C
2024-12-11,14:53:28.837752,1733925208.837752,s,321.174776,s,44.0,°C
2024-12-11,14:53:29.103013,1733925209.103013,s,321.440037,s,44.0,°C
2024-12-11,14:53:29.338831,1733925209.338831,s,321.675855,s,44.0,°C
2024-12-11,14:53:29.604062,1733925209.604062,s,321.941086,s,44.0,°C
2024-12-11,14:53:29.839816,1733925209.839816,s,322.17684,s,44.0,°C
2024-12-11,14:53:30.105164,1733925210.105164,s,322.442188,s,44.0,°C
2024-12-11,14:53:30.340730,1733925210.34073,s,322.677754,s,44.0,°C
2024-12-11,14:53:30.606036,1733925210.606036,s,322.94306,s,44.0,°C
2024-12-11,14:53:30.841656,1733925210.841656,s,323.17868,s,44.0,°C
2024-12-11,14:53:31.107001,1733925211.107001,s,323.444025,s,44.0,°C
2024-12-11,14:53:31.342492,1733925211.342492,s,323.679516,s,44.0,°C
2024-12-11,14:53:31.608056,1733925211.608056,s,323.94508,s,44.0,°C
2024-12-11,14:53:31.843530,1733925211.84353,s,324.180554,s,44.0,°C
2024-12-11,14:53:32.109046,1733925212.109046,s,324.44607,s,44.0,°C
2024-12-11,14:53:32.344527,1733925212.344527,s,324.681551,s,44.0,°C
2024-12-11,14:53:32.610020,1733925212.61002,s,324.947044,s,44.0,°C
2024-12-11,14:53:32.845628,1733925212.845628,s,325.182652,s,44.0,°C
2024-12-11,14:53:33.111181,1733925213.111181,s,325.448205,s,44.0,°C
2024-12-11,14:53:33.346602,1733925213.346602,s,325.683626,s,44.0,°C
2024-12-11,14:53:33.612571,1733925213.612571,s,325.949595,s,44.0,°C
2024-12-11,14:53:33.847256,1733925213.847256,s,326.18428,s,44.0,°C
2024-12-11,14:53:34.113593,1733925214.113593,s,326.450617,s,44.0,°C
2024-12-11,14:53:34.348154,1733925214.348154,s,326.685178,s,44.0,°C
2024-12-11,14:53:34.614693,1733925214.614693,s,326.951717,s,44.0,°C
2024-12-11,14:53:34.849232,1733925214.849232,s,327.186256,s,44.0,°C
2024-12-11,14:53:35.115770,1733925215.11577,s,327.452794,s,44.0,°C
2024-12-11,14:53:35.350080,1733925215.35008,s,327.687104,s,44.0,°C
2024-12-11,14:53:35.616942,1733925215.616942,s,327.953966,s,44.0,°C
2024-12-11,14:53:35.850970,1733925215.85097,s,328.187994,s,44.0,°C
2024-12-11,14:53:36.118145,1733925216.118145,s,328.455169,s,44.0,°C
2024-12-11,14:53:36.352127,1733925216.352127,s,328.689151,s,44.0,°C
2024-12-11,14:53:36.619467,1733925216.619467,s,328.956491,s,44.0,°C
2024-12-11,14:53:36.853255,1733925216.853255,s,329.190279,s,44.0,°C
2024-12-11,14:53:37.120656,1733925217.120656,s,329.45768,s,44.0,°C
2024-12-11,14:53:37.354141,1733925217.354141,s,329.691165,s,44.0,°C
2024-12-11,14:53:37.621952,1733925217.621952,s,329.958976,s,44.0,°C
2024-12-11,14:53:37.855097,1733925217.855097,s,330.192121,s,44.0,°C
2024-12-11,14:53:38.123042,1733925218.123042,s,330.460066,s,44.0,°C
2024-12-11,14:53:38.356171,1733925218.356171,s,330.693195,s,44.0,°C
2024-12-11,14:53:38.624229,1733925218.624229,s,330.961253,s,44.0,°C
2024-12-11,14:53:38.857167,1733925218.857167,s,331.194191,s,44.0,°C
2024-12-11,14:53:39.125304,1733925219.125304,s,331.462328,s,44.0,°C
2024-12-11,14:53:39.358345,1733925219.358345,s,331.695369,s,44.0,°C
2024-12-11,14:53:39.626413,1733925219.626413,s,331.963437,s,44.0,°C
2024-12-11,14:53:39.859441,1733925219.859441,s,332.196465,s,44.0,°C
2024-12-11,14:53:40.127540,1733925220.12754,s,332.464564,s,44.0,°C
2024-12-11,14:53:40.360332,1733925220.360332,s,332.697356,s,44.0,°C
2024-12-11,14:53:40.628488,1733925220.628488,s,332.965512,s,44.0,°C
2024-12-11,14:53:40.861322,1733925220.861322,s,333.198346,s,44.0,°C
2024-12-11,14:53:41.129808,1733925221.129808,s,333.466832,s,44.0,°C
2024-12-11,14:53:41.362477,1733925221.362477,s,333.699501,s,44.0,°C
2024-12-11,14:53:41.630856,1733925221.630856,s,333.96788,s,44.0,°C
2024-12-11,14:53:41.863303,1733925221.863303,s,334.200327,s,44.0,°C
2024-12-11,14:53:42.131827,1733925222.131827,s,334.468851,s,44.0,°C
2024-12-11,14:53:42.364340,1733925222.36434,s,334.701364,s,44.0,°C
2024-12-11,14:53:42.633125,1733925222.633125,s,334.970149,s,44.0,°C
2024-12-11,14:53:42.865492,1733925222.865492,s,335.202516,s,44.0,°C
2024-12-11,14:53:43.134411,1733925223.134411,s,335.471435,s,44.0,°C
2024-12-11,14:53:43.366510,1733925223.36651,s,335.703534,s,44.0,°C
2024-12-11,14:53:43.635426,1733925223.635426,s,335.97245,s,44.0,°C
2024-12-11,14:53:43.867309,1733925223.867309,s,336.204333,s,44.0,°C
2024-12-11,14:53:44.136463,1733925224.136463,s,336.473487,s,44.0,°C
2024-12-11,14:53:44.368461,1733925224.368461,s,336.705485,s,44.0,°C
2024-12-11,14:53:44.637860,1733925224.63786,s,336.974884,s,44.0,°C
2024-12-11,14:53:44.869642,1733925224.869642,s,337.206666,s,44.0,°C
2024-12-11,14:53:45.139013,1733925225.139013,s,337.476037,s,44.0,°C
2024-12-11,14:53:45.370751,1733925225.370751,s,337.707775,s,44.0,°C
2024-12-11,14:53:45.640179,1733925225.640179,s,337.977203,s,44.0,°C
2024-12-11,14:53:45.871932,1733925225.871932,s,338.208956,s,44.0,°C
2024-12-11,14:53:46.141787,1733925226.141787,s,338.478811,s,44.0,°C
2024-12-11,14:53:46.372871,1733925226.372871,s,338.709895,s,44.0,°C
2024-12-11,14:53:46.642705,1733925226.642705,s,338.979729,s,44.0,°C
2024-12-11,14:53:46.873803,1733925226.873803,s,339.210827,s,44.0,°C
2024-12-11,14:53:47.143559,1733925227.143559,s,339.480583,s,44.0,°C
2024-12-11,14:53:47.374783,1733925227.374783,s,339.711807,s,44.0,°C
2024-12-11,14:53:47.644396,1733925227.644396,s,339.98142,s,44.0,°C
2024-12-11,14:53:47.875932,1733925227.875932,s,340.212956,s,44.0,°C
2024-12-11,14:53:48.145383,1733925228.145383,s,340.482407,s,44.0,°C
2024-12-11,14:53:48.377219,1733925228.377219,s,340.714243,s,44.0,°C
2024-12-11,14:53:48.646338,1733925228.646338,s,340.983362,s,44.0,°C
2024-12-11,14:53:48.878232,1733925228.878232,s,341.215256,s,44.0,°C
2024-12-11,14:53:49.147310,1733925229.14731,s,341.484334,s,44.0,°C
2024-12-11,14:53:49.379281,1733925229.379281,s,341.716305,s,44.0,°C
2024-12-11,14:53:49.648435,1733925229.648435,s,341.985459,s,44.0,°C
2024-12-11,14:53:49.880342,1733925229.880342,s,342.217366,s,44.0,°C
2024-12-11,14:53:50.149534,1733925230.149534,s,342.486558,s,44.0,°C
2024-12-11,14:53:50.381610,1733925230.38161,s,342.718634,s,44.0,°C
2024-12-11,14:53:50.650161,1733925230.650161,s,342.987185,s,44.0,°C
2024-12-11,14:53:50.882704,1733925230.882704,s,343.219728,s,44.0,°C
2024-12-11,14:53:51.151239,1733925231.151239,s,343.488263,s,44.0,°C
2024-12-11,14:53:51.383798,1733925231.383798,s,343.720822,s,44.0,°C
2024-12-11,14:53:51.652306,1733925231.652306,s,343.98933,s,44.0,°C
2024-12-11,14:53:51.884696,1733925231.884696,s,344.22172,s,44.0,°C
2024-12-11,14:53:52.153532,1733925232.153532,s,344.490556,s,44.0,°C
2024-12-11,14:53:52.385707,1733925232.385707,s,344.722731,s,44.0,°C
2024-12-11,14:53:52.654652,1733925232.654652,s,344.991676,s,44.0,°C
2024-12-11,14:53:52.886640,1733925232.88664,s,345.223664,s,44.0,°C
2024-12-11,14:53:53.155761,1733925233.155761,s,345.492785,s,44.0,°C
2024-12-11,14:53:53.387522,1733925233.387522,s,345.724546,s,44.0,°C
2024-12-11,14:53:53.656900,1733925233.6569,s,345.993924,s,44.0,°C
2024-12-11,14:53:53.888361,1733925233.888361,s,346.225385,s,44.0,°C
